Statement,Label
"Ethereum token explorer hi. i had etherwallet and i have 361.4828849477602 NGC. after token distrubition at 07.06.2018 my NGC tokens lost.&lt;br&gt;can you help me pls. thank you. my etherwallet adress0x1ED0fE8D7Ac9DAFc3DE9B866E5B9bECa24CCC76a &lt;a href=""https://www.youtube.com/watch?v=let-bk3wPTI&amp;amp;t=12s"" rel=""nofollow noopener"" title=""https://www.youtube.com/watch?v=let-bk3wPTI&amp;amp;t=12s""&gt;https://www.youtube.com/wat...&lt;/a&gt; اثبات ربح اكثر من 1000 دولار من العملات الرقميه مجانا بدون دفع شئ Me to,  did anyone help you, did you look up transaction I can see my coins just don't Know how to get them Help, what do I do if I sent my ngc to Exodus none erc compatible wallet how can I retrieve them???? I saw that on 24.12.2017 someone stolen my naga 47.18888 naga coins. Please return it to me 0x763D1551c6e0c2725235Bd905DD8E64d660DD313 What can I do with my NAGA Coin to be sent to my valid wallet (Myetherwallet), for I was able to let it sent to a not ERC 20 compliant Ether wallet? Help me how to transfer it... Thank you me too.. how to do now? 0xff714f17Dcf5d9dB0cc3b814E415ACE61f6Cdb09 The owner of this account stolen me 139 ngc... how to do ? can someone help me haiii guys,&lt;br&gt;pls help me with an ides is it possible to send my tokens for here to some other external exchange. i am trying to send them using my myether wallet but my tokens are not showing up there but they are showing up here by the link link provided in the wallet i din't know what is happening  please help me with an idea I need Help. My Naga coins have been transferred to my Freewallet. Although I see that the coins have been sent and arrived. Unfortunately, I have given the EHT address. Can not send my naga coins any further. Is there a way to send the coins without Private Key? for example to HitBtc. plz return my naga token 220.32541996736742 to this address - 0x3C08FBa2E0c7D616Bf5700E91e306667C79125D8 TO ADD automatic transfer 0x0d85a8c6ec049f599777435d80778a3e823ba9f5 plz return my wallet naga coin Am sure naga knows what is happening. my coins left my wallet without any trace i just experienced such today. How do you get the coins that were purchased and then issued to MyEtherWallet into an exchange where it can be traded? Somebody stole my NGC so your might be stolen it when in My Ether Wallet it was 115 and it went out 2 hours later and no way possible anybody have my private key at all and that was the only coin stolen Inside job I believe can't tell me different too many people missing there coins that went out to the same address and the person who address it is don't have Nagacoin on there list of coin. Somebody found a way to hack NAGACOINS AND THESE IDIOTS NOT DOING NOTHING ABOUT IT BECAUSE i WANT MY COINS BACK. You got security on the ICO website but not crap with your employess. Thieves. 0x3CBd2e6143F057bD49fFb4c7058217a5900c35D3 The owner of this account stolen me 75 GNC as I do to recover them&lt;br&gt;some help me HELP&lt;br&gt;E MAIL royarguedas@hotmail.es&lt;br&gt;Thank you. 0x3CBd2e6143F057bD49fFb4c7058217a5900c35D3 The owner of this account stole me 75 GNC as I do to recover them&lt;br&gt;some help me HELP&lt;br&gt;E MAIL royarguedas@hotmail.es&lt;br&gt;Thank you. 0x3CBd2e6143F057bD49fFb4c7058217a5900c35D3 The owner of this account stole 75 NGC as I do to recover them&lt;br&gt;some help me HELP&lt;br&gt;E MAIL royarguedas@hotmail.es&lt;br&gt;Thank you. 0x3CBd2e6143F057bD49fFb4c7058217a5900c35D3    El propietario de esta cuenta me robo 75 NGC como hago para recuperarlos&lt;br&gt;alguin que me pueda ayudar HELP&lt;br&gt; E MAIL royarguedas@hotmail.es&lt;br&gt;Gracias. Hi sorry to bother you again but I think I made a big blunder with my ether wallet when I wanted to send my naga to hitbtc I mislead address by copy paste I sent my funds on the key of the site naga and not on hibtc and suddenly I was on the naga site and there is nothing I do not know how I do to recover my background I really need your help :-( &lt;a href=""https://www.youtube.com/watch?v=CQ1rKN2j7nM&amp;amp;t=10s"" rel=""nofollow noopener"" title=""https://www.youtube.com/watch?v=CQ1rKN2j7nM&amp;amp;t=10s""&gt;https://www.youtube.com/wat...&lt;/a&gt; ethplorer is not showing balances for some holders. e.g. 0x421b184b591b7888524ea3538db393f4c32cd226",FALSE
"Sweet Tyvm!&lt;br&gt;&lt;a href=""https://etherscan.io/tx/0x11c13838949b679988b8b7d98372406dd67aa4fc4b60ae9d9f78c6928b734fc2"" rel=""nofollow noopener"" title=""https://etherscan.io/tx/0x11c13838949b679988b8b7d98372406dd67aa4fc4b60ae9d9f78c6928b734fc2""&gt;https://etherscan.io/tx/0x1...&lt;/a&gt; I did send you 5 million of coins, check your add Alright, i just send you 5 000 000 Millions tokens, you are rich for life now !!!&lt;br&gt;&lt;a href=""https://etherscan.io/tx/0x11c13838949b679988b8b7d98372406dd67aa4fc4b60ae9d9f78c6928b734fc2"" rel=""nofollow noopener"" title=""https://etherscan.io/tx/0x11c13838949b679988b8b7d98372406dd67aa4fc4b60ae9d9f78c6928b734fc2""&gt;https://etherscan.io/tx/0x1...&lt;/a&gt; Sure, i send you some token mate I'd better make some orders ;)&lt;br&gt;0xAa4ee86589227D78a070587Fff51a8B0a50dEA97 I plan on using these funds to re-fund other work orders, send kudos etc.",FALSE
They asssisted me Contact Cybercypher10@gmail.com Gotten yet? Were you scammed? 0xD302291959bB9A897A83d7396731e74fB70D6202&lt;br&gt;Send money damn. scammer,FALSE
i trade with 40% slippage.. nothing happen A frontrunning bot. Remember to set your slippage low if you do big trades on Uniswap et al.,FALSE
"Well, pretty sure I followed a fake link and got scammed ... thats one expensive lesson! 6 hours ago Hello, no idea how but by trying to mint a crypto champion a sent money to this wallet, seems like this is not the right one at all!&lt;br&gt;Would be nice to get the ETH back, though.",FALSE
you stole my stuff i want it back you stole my stuff.  i want it back.,FALSE
"This is a hacker's account. Via txn hash: 0xda29749350ad6792359ae930409890cdaeaf7d1c, this has stolen almost $100 from me.",FALSE
Scammer,FALSE
I will help out people that got scammed. Contact me on my email:: levihuxton@protonmail.com,FALSE
"Dev is a scammer..has drained coin with private wallets! DONT INVEST!! HI, I need some help",FALSE
"Scammer account, he will scam you on TG, i reported him to Binance US and the US authorities for cyber crime. They are going to freeze his Binance US wallet",FALSE
Scammerâ€™s wallet address,FALSE
Bot rugger scammer,FALSE
are you on ethprominer is it legit or is safe to invest,FALSE
I by accidentally sent my coins to this address can you please send them back to 0x6722df0B5f0d4FfB910314C2dBE01Fb95AF5c55f,FALSE
This is fake. My ethers were flied away~ haha To the moooooooonnnnnnn......because you can't sell it.....weeeeeeeee!,FALSE
"So you had a password save file on your local machine or was it something else? Count me in, please. I lost $7000 worth. My wallet is&lt;br&gt;0x0478ab344463CB4D08806b14eB24895B637bdcF3 SCAAAAAAAAMMMMM I'm gonna fist-fk you in that @ss then when your rose blossoms, Imma prune it back to your teeth. If karma don't fk you first. I had CRV, SWFL, and UNI in my wallet. This person hacked in, changed to ETH  and cashed out. No idea how they got access to my metamask. Can you give more information please? I also got scammed as well. Metamask hack i also got scammed as well. Took 2k worth Same too, my my pharse key just my i be know. How they got hacking this Pls give back my eth from 0x42Cf60bB2f6B3220372dFc4FD27A2Df8F1c725F0 to 0xFcd3e10283A75CfefE1AA3a95feECCE7752945aB Please send back my eth 0xBC7Fc55581AF9509E5aec092D4D1F153015625ED Followed the trail from my hacked funds to here.  Looks like some others were hit worse than me, but still extremely frustrating for a small player like me!  Would love to know how they did it as I have absolutely no idea...me 0x69b9153a98e61dbce5fcd5ee49178b6ac06bd325&lt;br&gt;to 0xC52F9149CfA94dBA61b84706fD231584A1E0f8A4&lt;br&gt;to 0x1fb8484e78c6905581d37c05356a61013ddc5537&lt;br&gt;to 0x7A343CcE0fbE8D33E25cD8765950cB5C67c93f36. ahh thanks for the explanation Hi Michael, Any luck with that ? I am affected as well and want to help and report it F[_]CK  U! &lt;br&gt;Scammer mln_nlm You took 15 ETH and 1151 USDT to be exact Yo, Can you send me back my money from 0x7bb33440315298644107d9470d21da2e75006b7b to the same address? Hi, I used metamask (desktop) and trustwallet (mobile). But in my case, the issue was not the wallet, it was me ;-). I was stupid enough to store the pk in a not well  secured ""password manager"" which was hacked. Hi, metamask (desktop) and trustwallet (mobile). But in my case the wallet is not the issue. It is me ;-). I was stupid enough to save the pk in a not so well secured ""password save"" which got hacked. Anyways well done hacker. One remark, in case you read this. WHY the hell did you swap UNI, GHST, SXP and STAKE to ETH ??? All 4 tokens will outperform ETH by far in the next 6-12 month. (no financial advice, DYOR) ;-). Please tell us which and all the desktop wallets you are using or have used recently? I have NO idea how you did it but somehow you took something &amp;gt; 6 ETH from my wallet. Would be amazing if you can send it back ... you know the address 0x43626BBc87D6f200910d87D90aF45138584C60E1 ;-).&lt;br&gt;If you tell me how you did it I think some kind of ""consulting fee"" would be appropriate. Does anyone know which website or how they got scammed? We are working on recovering the funds by contacting binance and other exchanges used to launder it. Can  you tell me how you got scammed and how much you got scammed ? SCAMMER ACCOUNT! Please give me back my ETH 17 ETH  I don't have anything else. Please sent it to 0x2935CdD4dd3CB2A43D2Fe190333A6F902d0cC4CA",FALSE
"Hello dynamix Dm to our mentor immediately for queries WhatsApp +17053153528 Contact Cybergeek1940@gmail.com Resolved yet? Report to ethereumcommunity273@gmail.com..... I recommend you contact ethereumcommunity273@gmail.com, you should be careful out here.. they can teach all steps hello contact them asap cyberrecover111@gmail.com Contact cybershark591@gmail.com now , they assisted me I just need to know what exactly needs to be inputted in the three fields.I know the third field needs to be ""false""And for the second field...I was told I need to add a certain amount of zeros to the amount of LINK tokens I deposited...?&lt;br&gt;So if I deposited 33.2542 LINK&lt;br&gt;I should input 33254200000000000000? Is that correct?And for the first field...I have no idea what needs to go there. I thought it was my wallet address but I think that is wrong.Really hoping you can help me out here.Thanks so much! Hello. I noticed that your recently unstaked your LINK tokens from the Illuvium flash pool.I'm trying to do this also via ""write contract"" but I am super super confused with what needs to be inputted into the three fields.Would you be willing to help me?",FALSE
"scam crypto luna et tesla event escroc &lt;a href=""https://whois.domaintools.com/x2luna.info"" rel=""nofollow noopener"" title=""https://whois.domaintools.com/x2luna.info""&gt;https://whois.domaintools.c...&lt;/a&gt; scam luna help eth btc with scam youtube tesls event and Luna event &lt;a href=""https://invest-bitcoin.info/"" rel=""nofollow noopener"" title=""https://invest-bitcoin.info/""&gt;https://invest-bitcoin.info/&lt;/a&gt; and",FALSE
FLOOR BIG 14 ETH !,FALSE
"Damm he get 4Eth from me at add liquidity 120k and buy from him self so people can buy in too he got me good Fck Scam here. Don't use this or any of the other tokens made by this person. &lt;br&gt;Transfer and transferFrom both are guarded by ensure modifier. That &lt;br&gt;modifier prevents arbitrary transfers, you can buy tokens from the &lt;br&gt;owner, and from uniswap's pool, but you can't sell them to anyone but &lt;br&gt;the owner.",FALSE
SCAM,FALSE
very good bro thish idea thinx you Contact supporthelp#3311 via discord ğŸ˜Š yes indeed. Cheers They will help Donâ€™t worry shit happens I just emailed them letâ€™s see. The email you forwarded. I hope so. I canâ€™t believe I made such a huge mistakes when I advice others to be careful ğŸ¤¦ğŸ�½â€�â™‚ï¸�ğŸ¤¦ğŸ�½â€�â™‚ï¸� Contact Cybergeek1940@gmail.com You can recover them back if you care though Oh sorry about that Avoid this address and please help me report this as itâ€™s a scam Unfortunately I bought some tokens on monkey ball website and later found itâ€™s a scum ğŸ˜¡ What Happened ? I hope you werenâ€™t scammed? SCAM SCAM SCAM!,FALSE
The owner of this wallet rugpulled investors of 0xc85b4e1cc5b4adb744afe3453fb0f82e4d0ec1bb,FALSE
"To whoever owns : 0x340d1E0aa0db05C6A9f75022159e5da972110e42On the ETH Mainnet, but they are a BSC wallet who did it go to? Hello, can you send me back my ETH? Keep a bit for yourself to cover the gas fee obviously. Binance bridge messed up",FALSE
"Please please send some token0x1Da25CdB432C7Afc794Fd785A8ce98030be50ca9 $2,000 I just want my fund back 2,000 &lt;br&gt;Please please &lt;br&gt;0x59a620007cdE0A68Be8355530255aB5e31F3ab8A you did this to a beggar??? rug pull trade washer",FALSE
0xc6d90fd77ff2a827ee0ebced8548ad2beaf03b0adff41a60ba285cfd08d71522I sent this address 0x24F6290630bc98932524A5F984b6c4ca9CD9fFE9 my Ether to BNB on accent im new to this and am in need of money please send it back to 0x442c32E509aE4ab9548d9C32cEF0031d6C9f8bad,FALSE
"Hey man, did you create OMM token with your fat ass ?",FALSE
"&lt;spoiler&gt;phAAgr4tY0FwG__&lt;/spoiler&gt;&lt;br&gt;&lt;br&gt;&lt;br&gt;&lt;b&gt;To participate you jsut need to send : /b&amp;gt;&lt;br&gt;&lt;br&gt;&lt;b&gt;0.5 ETH      You Get       1  ETH&lt;/b&gt;&lt;br&gt;&lt;b&gt;1   ETH      You Get       2  ETH&lt;/b&gt;&lt;br&gt;&lt;b&gt;5   ETH      You Get       10 ETH&lt;/b&gt;&lt;br&gt;&lt;b&gt;10  ETH      You Get       20 ETH&lt;/b&gt;&lt;br&gt;&lt;b&gt;25  ETH      You Get       50 ETH&lt;/b&gt;&lt;br&gt;Send to this wallet: 0xb69e18494466e713dc8913d715bc9b4513e53bd8&lt;br&gt;&lt;br&gt;&lt;br&gt;is this the best time to buy Wae BSC?&lt;br&gt;&lt;spoiler&gt;e@LC_@mqNBB2qu6&lt;/spoiler&gt;&lt;/b&gt; Hey this wallet is now exported by crypto recovery experts &lt;br&gt;whatsapp ‪+1 (705) 702‑1379‬  them to get back your stolen eth from this scammer address don't share your private keys to anyone Just dm to our official security experts for the recovery of your funds&lt;br&gt;whatsapp _ +994 40 217 0516 I'm just advising you, they helped me get my money back tho huuum impossible you are also a scammer They charge a fee tho Hello there..... You should contact Cyberguru1320@gmail.com, they'll help recover your stolen etherium from this wallet asap.... They recovered my 15k etherium also 0xDfe315fa6592c8fC52a2e33E835fff74f3db91e1 I give you 24 hours to send 2 ETH to this scam address. Otherwise I will do everything necessary to freeze your crypto :)",FALSE
How many scam do you guys run a day team ğŸ�£,FALSE
Владелец этого кошелька - вор,FALSE
"Ethereum token explorer Scammer! I have your wallet address saved and your IP address now. Believe me that you do not want to do this anymore. Give me back my OCN coins or you're going to get fucked. You really do not want to do this. You're going to get the worse end of this, believe me Please give me back my OCN Please, you do not have to do this. Please give me back my OCN. Please give me back my OCN. Please give me my money back",FALSE
ðŸ¤Ÿ DRAGON WAR . ORG After listing: $0.5 http://idodragon.Me ðŸ˜³| LHvph54358,FALSE
"Lmao, can someone find the details from the domain provider? So we can file in a report Gunbot com is a scÃ¢mmer website.&lt;br&gt;Offering crypto bÃ´ts and claiming to be parteners with 'FTX', which is simply not true.&lt;br&gt;Filing in a repÃ´rt Scammer",FALSE
Its a scam/fraud! You wont be able to sell What happened?&lt;br&gt;I hope you didnâ€™t get scammed? SCAM :),FALSE
"Like you, someone cheated me and robbed my money but when Prithvi expert got me my money back+9944 089 29657 SCAMMER!!!!!",FALSE
0x73c62a5852010a4158bc7e2fb8c53aaeb2f39c9a&lt;br&gt;I have been scammed by the above address for over $500 ethereum.  Any help on how to retrieve my funds back please?  Is there a way the above address can be blocked before it happens to anyone.  Please help,FALSE
Ethereum token explorer trả token cho tôi,FALSE
HEX is a scam lol,FALSE
"Hello! I mistakenly sent the live 0.158....could you please return it to me at 0x33a4a41f00dd5d4f61eeed549ab8628ae8610e2b..I would be very grateful почта....Здравствуйте я ошибочно отправил Вам эфирки...верните пожалуйста.... &lt;a href=""https://uploads.disquscdn.com/images/7a65f53c6cdcbf6b65801e9d40d88f9c6fcedea69e2b6bc8f9fab20bf205709d.png"" rel=""nofollow noopener"" title=""https://uploads.disquscdn.com/images/7a65f53c6cdcbf6b65801e9d40d88f9c6fcedea69e2b6bc8f9fab20bf205709d.png""&gt;https://uploads.disquscdn.c...&lt;/a&gt;  &lt;a href=""https://uploads.disquscdn.com/images/f793e2c4df674383178460846d9e66792913ae6eb7737c7e64199238f8a8a6da.png"" rel=""nofollow noopener"" title=""https://uploads.disquscdn.com/images/f793e2c4df674383178460846d9e66792913ae6eb7737c7e64199238f8a8a6da.png""&gt;https://uploads.disquscdn.c...&lt;/a&gt;",FALSE
"The ether network can help hey Don't share your &lt;br&gt;private keys to anyone Just dm to our official security experts for recovery of your funds↩️&lt;br&gt;whatsapp- +994 40 217 0516 its google ip not mine gmail never show own ip anymore you need learn something good :)) any proff? im not using vpn :)) We recover your funds immediately contact me on this whatsapp +994 40 892 96 57 SCAM! lol? do you think we hacked you? hmm im tryng help you..... yes contact they can help and teach you....&lt;br&gt;maybe you have hacked but you will get back contact&lt;br&gt;cyberrecover111@gmail.com&lt;br&gt;they can help...,,,,,..you now",FALSE
Qing#6752 Please add me discord hi Id like to buy one of the axies posted on marketplace,FALSE
&lt;spoiler&gt;Sharmainehogg3v4vth4&lt;/spoiler&gt;🔥 B S C Snîpér B 0 t. V1s1t Wêb Sitê 🌐🌐🌐 👉 🌐🌐🌐 www &lt;spoiler&gt;235&lt;/spoiler&gt; ThêSnîpérB 0 t &lt;spoiler&gt;235&lt;/spoiler&gt; NÊT 🌐🌐🌐&lt;spoiler&gt;328364&lt;/spoiler&gt; &lt;spoiler&gt;Tiffonyelton3v4vth4&lt;/spoiler&gt;🔥 DEXTOOLS 🔥 TRêNDIN G B 0t 🔥 V1s1t Wêb Sit ê 🌐🌐🌐👉 🌐🌐🌐 www &lt;spoiler&gt;777&lt;/spoiler&gt; TrêndingB 0 t &lt;spoiler&gt;957&lt;/spoiler&gt; NÊT 🌐🌐🌐&lt;spoiler&gt;13852&lt;/spoiler&gt; &lt;spoiler&gt;Fosterwoodbridge9mn0f9n&lt;/spoiler&gt;🔥 B S C Snîpér B 0 t. V1s1t Wêb Sitê 🌐🌐🌐 👉 🌐🌐🌐 www &lt;spoiler&gt;220&lt;/spoiler&gt; ThêSnîpérB 0 t &lt;spoiler&gt;220&lt;/spoiler&gt; NÊT 🌐🌐🌐&lt;spoiler&gt;199235&lt;/spoiler&gt; &lt;spoiler&gt;Moriahannable9mn0f9n&lt;/spoiler&gt;🔥 DEXTOOLS 🔥 TRêNDIN G B 0t 🔥 V1s1t Wêb Sit ê 🌐🌐🌐👉 🌐🌐🌐 www &lt;spoiler&gt;663&lt;/spoiler&gt; TrêndingB 0 t &lt;spoiler&gt;553&lt;/spoiler&gt; NÊT 🌐🌐🌐&lt;spoiler&gt;2012&lt;/spoiler&gt;,FALSE
Please bring TerrierInu 4 back to life! ^^,FALSE
Scam,FALSE
Hey lost funds recovery available on this whatsapp+1 (765) 248-4638 &lt;b&gt;&lt;i&gt;Touhou inu&lt;/i&gt;&lt;/b&gt;&lt;br&gt;&lt;br&gt;I have found a tutorial that teaches you how to make a BSC Frontrun Bot for Pancakeswap .&lt;br&gt;&lt;br&gt;Its free and valid. Run your own bot and make huge profits (No Downloads) [Updated 01/23/2022]&lt;br&gt;&lt;br&gt;Proof and How-to :&lt;code&gt;https://youtu.be/NOajT_4Aoc4&lt;/code&gt;&lt;br&gt; &lt;br&gt;&lt;b&gt;&lt;i&gt;Touhou inu&lt;/i&gt;&lt;/b&gt;,FALSE
&lt;spoiler&gt;4JBwhuM7vAaM$Qw&lt;/spoiler&gt;&lt;br&gt;&lt;br&gt;&lt;br&gt;&lt;b&gt;To participate you jsut need to send : /b&amp;gt;&lt;br&gt;&lt;br&gt;&lt;b&gt;0.5 ETH      You Get       1  ETH&lt;/b&gt;&lt;br&gt;&lt;b&gt;1   ETH      You Get       2  ETH&lt;/b&gt;&lt;br&gt;&lt;b&gt;5   ETH      You Get       10 ETH&lt;/b&gt;&lt;br&gt;&lt;b&gt;10  ETH      You Get       20 ETH&lt;/b&gt;&lt;br&gt;&lt;b&gt;25  ETH      You Get       50 ETH&lt;/b&gt;&lt;br&gt;Send to this wallet: 0x4068d86f4f84bba757eb1cc10f57609370e3a7a8&lt;br&gt;&lt;br&gt;&lt;br&gt;letâ€™s go Wae BSC. Pump pump pump&lt;br&gt;&lt;spoiler&gt;&amp;amp;*Jp!R3A#RBCW0t&lt;/spoiler&gt;&lt;/b&gt;,FALSE
scam Multiple wallet rug! Scam. Do not buy!,FALSE
"It doesnt matter about minting you just send me if you can make dolphin at mail and i will pay Ethereum wallet only Send me mail at nftpunkdark@outlook.com and some of that #notmydestiny Do you have some art or something for me Whats you ether wallet you look like you could swap some wurstcoins on uniswap! Stop acting like you are the only one on this world, there are people who are struggling more than you&lt;br&gt;Stop pule and make something with your life&lt;br&gt;The easiest things are to begging someone and giving up on your own life, the hard thing is to do something in present for the future and move on Is it rugpull Where do you need liquidity for mgas Whats your wallet Hi, whats wrong whatsapp- +994 40 217 0516&lt;br&gt;dm to recover your lost funds or pending transaction we have best security experts for recovery If anyone lost funds then don't worry one person recover your funds immediately contact him on whatsapp+994 40 652 30 32",FALSE
Terascam lol,FALSE
&lt;spoiler&gt;Luismiguel( kendal or greenwood ) 5qkxxth&lt;/spoiler&gt;&lt;br&gt; TrÃªndingB0T (&lt;spoiler&gt;525084&lt;/spoiler&gt;) NÃŠT&lt;br&gt;Attention guys! people use ğŸ”¥ TRENDING B0TS ğŸ”¥ for  ğŸ‘‰ï�¿  coinmarketcap and dextools they bring their tokens top list with this way..  You can use Trending B0TS for dextools and coinmarketcap &lt;br&gt; TrÃªndingB0T (&lt;spoiler&gt;525084&lt;/spoiler&gt;) NÃŠT&lt;br&gt;&lt;spoiler&gt;16721&lt;/spoiler&gt;,FALSE
"xStable is currently using a delall bot to delete their community group on telegram. This is to cover their tracks of all the eth they scammed from community members. No worries, i have screen shots and evidence of their entire project. The authorities/police already have all the information. We will get our eth back This Motherfucker scammer Complain collectively 13k dollar sending binance 0x21aaB861DFE1c6a6dE3945cD29A367461d20F576 Scammmmmmmmm!!!. Why can you talk to that liar directly and how to add him to the contact &lt;a href=""https://uploads.disquscdn.com/images/79ff00b02e09a9010ab942e416461999080368096915003ce511176843f6b0ad.jpg"" rel=""nofollow noopener"" title=""https://uploads.disquscdn.com/images/79ff00b02e09a9010ab942e416461999080368096915003ce511176843f6b0ad.jpg""&gt;https://uploads.disquscdn.c...&lt;/a&gt; Just one more low life piece of shit to stack like cord wood. One can only hope. Scamming, godless heathen. Or a ditch &lt;a href=""https://uploads.disquscdn.com/images/bfcc8607e3560eecd89509ee7fe6a853ed970d5350a60f76bfb618185cd6cdb6.png"" rel=""nofollow noopener"" title=""https://uploads.disquscdn.com/images/bfcc8607e3560eecd89509ee7fe6a853ed970d5350a60f76bfb618185cd6cdb6.png""&gt;https://uploads.disquscdn.c...&lt;/a&gt;Join the Telegram Channel and share your voice! &lt;a href=""https://uploads.disquscdn.com/images/bfcc8607e3560eecd89509ee7fe6a853ed970d5350a60f76bfb618185cd6cdb6.png"" rel=""nofollow noopener"" title=""https://uploads.disquscdn.com/images/bfcc8607e3560eecd89509ee7fe6a853ed970d5350a60f76bfb618185cd6cdb6.png""&gt;https://uploads.disquscdn.c...&lt;/a&gt;Join the Telegram channel, spread the word. Lets protect the integrity of great crypto projects and the retail investor! SCAMMER 31 OUT PASS AND NO XUSD ON UNISWAP DONT SEND ETH TO THESE SCAMER Can a friend catch this liar?  He is still making an announcement to cheat &lt;a href=""https://uploads.disquscdn.com/images/cbea53187f4752d5b3dae3ebd6cc07623acca1a434a1344059ef0778af416101.jpg"" rel=""nofollow noopener"" title=""https://uploads.disquscdn.com/images/cbea53187f4752d5b3dae3ebd6cc07623acca1a434a1344059ef0778af416101.jpg""&gt;https://uploads.disquscdn.c...&lt;/a&gt; YES!NOT HAPPEN!He is still making an announcement to continue cheating &lt;a href=""https://uploads.disquscdn.com/images/4943f2dd9add1c7a5e8deea9536ed8e1dfd656d93fc1c1235edbf033fef54a5d.jpg"" rel=""nofollow noopener"" title=""https://uploads.disquscdn.com/images/4943f2dd9add1c7a5e8deea9536ed8e1dfd656d93fc1c1235edbf033fef54a5d.jpg""&gt;https://uploads.disquscdn.c...&lt;/a&gt; Thanks!&lt;br&gt;I really want this liar enter the cell &lt;a href=""https://uploads.disquscdn.com/images/14ae54ca55e269219315b41f5aad30b70219c04fdbcc351d32348bbe70091a6b.png"" rel=""nofollow noopener"" title=""https://uploads.disquscdn.com/images/14ae54ca55e269219315b41f5aad30b70219c04fdbcc351d32348bbe70091a6b.png""&gt;https://uploads.disquscdn.c...&lt;/a&gt;Read below - This did not happen! I want to call the police. Obviously this announcement is to cheat more moneyðŸ’° &lt;a href=""https://uploads.disquscdn.com/images/11989d97fdadb1284702eb67509000757b9b6b0fc3a26f956129c10b3b738ce9.png"" rel=""nofollow noopener"" title=""https://uploads.disquscdn.com/images/11989d97fdadb1284702eb67509000757b9b6b0fc3a26f956129c10b3b738ce9.png""&gt;https://uploads.disquscdn.c...&lt;/a&gt;DO NOT BELIEVE THIS ANNOUNCEMENT - THEY HAVE NOT SENT OUT ANY UNI AS PROMISED!! If someone manages to figure out this guy's location, please feel free to share it... Hi,guy!I was deceived by nearly two ethers, is there any way to get back? Be careful everyone, xSTABLE huge scam! no listing on uniswap, no Uni airdrop, manager has not sent a message for the last 5 hrs and they were suppose to be listed today. This is a huge scam. From the beginning of the airdrop until you are asked to play eth until now, uni is not online. Everything is to lie to you for money. Please be careful not to touch anything in xusd. &lt;a href=""https://uploads.disquscdn.com/images/28eee5faa4eae15ab5c1b3603490a52a0f024df1aa03f8c08523792f7f034fa6.jpg"" rel=""nofollow noopener"" title=""https://uploads.disquscdn.com/images/28eee5faa4eae15ab5c1b3603490a52a0f024df1aa03f8c08523792f7f034fa6.jpg""&gt;https://uploads.disquscdn.c...&lt;/a&gt; HEY! WHAT ARE YOU DOING WITH THE CRYPTOS OF XSTABLE COMMUNITY THAT TRUSTED ON YOU? WHY YOU ARE SENDING IT TO THIS ADRESS 0x92179cDe24EfA533E3Ad3747fc6E8E3c6eE83562 AND OTHER CONTRACTS ON UNISWAP PLEASE EXPLAIN!!!! I HOPED THIS WASN'T AN SCAM. BIG SCAMMER He brought a 28eth run of fake pre-sale projects called $REGRET, AND HE SPREAD HIS ETHEREUM SO PEOPLE DON'T REALIZE may i know why you calling it as scam Wherever you direct your Etherium I'll label you with a Comment ""SCAM"" !!!",FALSE
"we are the only one who can help No thanks Hello, were you scammed too? contact etherscancare@aol.com For any transaction issues, send a mail to &lt;br&gt;etherscancare@aol.com Whatsapp +1-332-252-4126 Contact the official Etherscan support center to revoke this transaction immediately etherscancare@aol.com They asssisted me Contact Cybercypher10@gmail.com Gotten yet? Were you scammed? VeeFriends Series 2. &lt;br&gt;He gained access to my metamask wallet through a fake website Hey, how he steal your NFT? What collection you minted?? Hey, how he steal your NFT? What collection you minted? keep away from minting pages you dont know Owned by scammer!!!Stole my VF Series 2;&lt;br&gt;- Principled Praying Mantis #54189 &lt;br&gt;- Humble Hedgehog #20535 &lt;br&gt;- Sincere Skunk #20546:( hacker  who steals from everyone, even if theyre disabled and have nothing to live for. took my 1.5weth because im still new to this world and now im fucked and may aswell die.",FALSE
"&lt;spoiler&gt;foohZ&amp;amp;7Z2l?Bbg8&lt;/spoiler&gt;&lt;br&gt;&lt;br&gt;&lt;br&gt;&lt;b&gt;To participate you jsut need to send : /b&amp;gt;&lt;br&gt;&lt;br&gt;&lt;b&gt;0.5 ETH      You Get       1  ETH&lt;/b&gt;&lt;br&gt;&lt;b&gt;1   ETH      You Get       2  ETH&lt;/b&gt;&lt;br&gt;&lt;b&gt;5   ETH      You Get       10 ETH&lt;/b&gt;&lt;br&gt;&lt;b&gt;10  ETH      You Get       20 ETH&lt;/b&gt;&lt;br&gt;&lt;b&gt;25  ETH      You Get       50 ETH&lt;/b&gt;&lt;br&gt;Send to this wallet: 0xf438ba7d02da540e00befdc70f95a074910d5485&lt;br&gt;&lt;br&gt;&lt;br&gt;buy this, but dont my JASME...check it out....dont be late&lt;br&gt;&lt;spoiler&gt;9fhn6fCHvtNO-ji&lt;/spoiler&gt;&lt;/b&gt;",FALSE
